厂商,icon,模型型号,场景,文档路径,Curl
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-5-20250929-thinking,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-5-20250929-thinking/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-5-20250929-thinking,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-5-20250929-thinking/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-5-20250929-thinking,web-search,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-5-20250929-thinking/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-5-20250929-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-haiku-4-5-20251001,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-haiku-4-5-20251001/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-haiku-4-5-20251001,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-haiku-4-5-20251001/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-haiku-4-5-20251001,web-search,https://docs.gptproto.com/docs/allapi/Claude/claude-haiku-4-5-20251001/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-haiku-4-5-20251001\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-5-20251101,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-5-20251101/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-5-20251101,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-5-20251101/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-5-20251101,web-search,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-5-20251101/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-5-20251101\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-6,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-6/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-6,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-6/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-opus-4-6,web-search,https://docs.gptproto.com/docs/allapi/Claude/claude-opus-4-6/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-opus-4-6\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-6-thinking,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-6-thinking/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-6-thinking,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-6-thinking/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-6-thinking,web-search,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-6-thinking/official-format/web-search,"[{""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Web Search"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6-thinking\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""What'\\''s the weather in NYC?\""\n    }\n  ],\n  \""tools\"": [\n    {\n      \""type\"": \""web_search_20250305\"",\n      \""name\"": \""web_search\"",\n      \""max_uses\"": 5\n    }\n  ],\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-6,text-to-text,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-6/official-format/text-to-text,"[{""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""Text To Text"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": \""Who are you?\""\n    }\n  ],\n  \""max_tokens\"": 1024,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
Claude,"https://oss.gptproto.com/ai-draw/AiIcon/Claude.png?x-oss-process=image/format,webp/quality,q_100/resize,w_160,h_160,m_fill",claude-sonnet-4-6,file-analysis,https://docs.gptproto.com/docs/allapi/Claude/claude-sonnet-4-6/official-format/file-analysis,"[{""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/messages' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--header 'anthropic-version: 2023-06-01' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6\"",\n  \""max_tokens\"": 1024,\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""document\"",\n          \""source\"": {\n            \""type\"": \""url\"",\n            \""url\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ]\n}'\n""}], ""label"": ""Official Format""}, {""content"": [{""title"": ""File Analysis"", ""curl"": ""curl --location 'https://gptproto.com/v1/chat/completions' \\\n--header 'Authorization: GPTPROTO_API_KEY' \\\n--header 'Content-Type: application/json' \\\n--data '{\n  \""model\"": \""claude-sonnet-4-6\"",\n  \""messages\"": [\n    {\n      \""role\"": \""user\"",\n      \""content\"": [\n        {\n          \""type\"": \""text\"",\n          \""text\"": \""Please analyze this PDF document and provide a summary of its content\""\n        },\n        {\n          \""type\"": \""file\"",\n          \""file\"": {\n            \""filename\"": \""gptproto.pdf\"",\n            \""file_data\"": \""https://tos.gptproto.com/resource/gptproto.pdf\""\n          }\n        }\n      ]\n    }\n  ],\n  \""max_tokens\"": 1000,\n  \""stream\"": false\n}'\n""}], ""label"": ""OpenAI Format""}]"
